,Марка,Модель,Год выпуска,Город продажи,Тип топлива,"Объем двигателя, л.","Мощность, л.с.",Коробка передач,Привод,Цвет,"Пробег, км",Поколение,Количество регистраций,"Цена, руб."
871,Porsche,Cayenne,2006,Сыктывкар,бензин,4.5,340.0,АКПП,4WD,черный,225000.0,1 поколение,5.0,1380000
872,Porsche,Cayenne,2016,Москва,дизель,3.0,245.0,АКПП,4WD,фиолетовый,113252.0,"2 поколение, рестайлинг",5.0,3845000
873,Porsche,911,2020,Москва,бензин,3.0,450.0,робот,4WD,синий,11976.0,,2.0,13190000
874,Porsche,Cayenne,2016,Уфа,дизель,3.0,245.0,АКПП,4WD,коричневый,112293.0,"2 поколение, рестайлинг",2.0,4550000
875,Porsche,Cayenne,2019,Санкт-Петербург,бензин,2.9,440.0,АКПП,4WD,синий,73843.0,3 поколение,3.0,7200000
876,Porsche,911,1999,Курск,бензин,3.4,300.0,АКПП,4WD,белый,98000.0,"5 поколение, рестайлинг",8.0,1800000
877,Porsche,Cayenne,2003,Заринск,бензин,4.5,450.0,АКПП,4WD,черный,215000.0,1 поколение,7.0,800000
878,Porsche,Cayenne,2012,Челябинск,дизель,3.0,245.0,АКПП,4WD,коричневый,250400.0,2 поколение,4.0,2200000
879,Porsche,Cayenne,2015,Екатеринбург,дизель,4.1,385.0,АКПП,4WD,синий,134520.0,"2 поколение, рестайлинг",3.0,4649000
880,Porsche,Cayenne,2010,Екатеринбург,бензин,3.0,333.0,АКПП,4WD,белый,190300.0,2 поколение,9.0,1949000
881,Porsche,Cayenne,2012,Томск,дизель,3.0,245.0,АКПП,4WD,серый,135800.0,2 поколение,4.0,2840000
882,Porsche,Cayenne,2018,Москва,бензин,3.0,340.0,АКПП,4WD,черный,129000.0,3 поколение,3.0,5400000
883,Porsche,Cayenne,2004,Барнаул,бензин,3.2,250.0,АКПП,4WD,черный,217000.0,1 поколение,8.0,800000
884,Porsche,Cayenne,2012,Саратов,бензин,4.8,420.0,АКПП,4WD,,171000.0,2 поколение,7.0,1950000
885,Porsche,Cayenne,2003,Назрань,бензин,4.5,340.0,АКПП,4WD,белый,,1 поколение,,525000
886,Porsche,Cayenne,2011,Иркутск,бензин,4.8,500.0,АКПП,4WD,фиолетовый,162000.0,2 поколение,5.0,2850000
887,Porsche,Cayenne,2014,Барнаул,дизель,3.0,245.0,АКПП,4WD,коричневый,170.0,2 поколение,6.0,3500000
888,Porsche,Cayenne,2015,Пятигорск,бензин,3.6,440.0,АКПП,4WD,черный,150000.0,"2 поколение, рестайлинг",4.0,4200000
889,Porsche,Macan,2016,Красноярск,дизель,3.0,245.0,робот,4WD,черный,52000.0,1 поколение,2.0,4950000
890,Porsche,Cayenne,2004,Новосибирск,бензин,3.2,250.0,АКПП,4WD,серый,250000.0,1 поколение,6.0,850000
891,Porsche,Cayenne,2007,Екатеринбург,бензин,3.6,290.0,АКПП,4WD,,,"1 поколение, рестайлинг",8.0,965000
892,Porsche,Cayenne,2003,Нижневартовск,бензин,4.5,250.0,автомат,4WD,черный,170000.0,1 поколение,11.0,700000
893,Porsche,Cayenne,2008,Владивосток,бензин,4.8,385.0,АКПП,4WD,зеленый,300000.0,"1 поколение, рестайлинг",4.0,850000
894,Porsche,Panamera,2011,Новосибирск,бензин,3.6,300.0,робот,задний,красный,125000.0,1 поколение,9.0,2022000
895,Porsche,Cayenne,2006,Владивосток,бензин,4.5,340.0,АКПП,4WD,серый,200000.0,1 поколение,7.0,600000
896,Porsche,Macan,2015,Иркутск,бензин,3.0,340.0,робот,4WD,черный,87814.0,1 поколение,3.0,3150000
897,Porsche,Cayenne,2011,Екатеринбург,бензин,4.8,400.0,АКПП,4WD,белый,141000.0,2 поколение,4.0,2299000
898,Porsche,Macan,2018,Москва,бензин,2.0,252.0,робот,4WD,черный,50000.0,1 поколение,3.0,4300000
899,Porsche,Cayenne,2013,Москва,бензин,4.8,420.0,АКПП,4WD,черный,158300.0,2 поколение,3.0,2600000
900,Porsche,Cayenne,2014,Минеральные Воды,бензин,3.6,300.0,АКПП,4WD,черный,101817.0,2 поколение,3.0,2999999
901,Porsche,Cayenne,2019,Санкт-Петербург,бензин,3.0,340.0,АКПП,4WD,серый,29767.0,3 поколение,1.0,8675000
902,Porsche,Cayenne,2018,Москва,бензин,2.9,440.0,АКПП,4WD,синий,89000.0,3 поколение,,5999000
903,Porsche,Cayenne,2013,Сыктывкар,дизель,3.0,244.0,автомат,4WD,белый,122795.0,,2.0,2549000
904,Porsche,Cayenne,2013,Нижний Новгород,дизель,3.0,245.0,АКПП,4WD,белый,130334.0,2 поколение,3.0,2599990
905,Porsche,Macan,2019,Балашиха,бензин,3.0,354.0,робот,4WD,серый,26401.0,"1 поколение, рестайлинг",,5699900
906,Porsche,Panamera,2015,Махачкала,бензин,4.8,440.0,робот,4WD,черный,84000.0,"1 поколение, рестайлинг",6.0,3550000
907,Porsche,Cayenne,2008,Новосибирск,бензин,4.8,385.0,АКПП,4WD,черный,139000.0,"1 поколение, рестайлинг",5.0,1250000
908,Porsche,Cayenne,2012,Владивосток,дизель,3.0,245.0,АКПП,4WD,белый,160000.0,2 поколение,5.0,2900000
909,Porsche,Panamera,2011,Тверь,бензин,3.6,300.0,робот,4WD,серый,86000.0,1 поколение,4.0,2690000
910,Porsche,Cayenne,2011,Санкт-Петербург,бензин,3.6,300.0,АКПП,4WD,серый,216000.0,2 поколение,5.0,1950000
911,Porsche,Macan,2015,Владивосток,бензин,3.0,340.0,робот,4WD,коричневый,76100.0,1 поколение,,2590000
912,Porsche,Cayenne,2017,Краснодар,дизель,3.0,245.0,АКПП,4WD,коричневый,56500.0,"2 поколение, рестайлинг",2.0,5350000
913,Porsche,Cayenne,2020,Москва,бензин,3.0,340.0,АКПП,4WD,синий,34389.0,3 поколение,3.0,7460000
914,Porsche,Cayenne,2011,Москва,бензин,4.8,400.0,АКПП,4WD,белый,112000.0,2 поколение,9.0,2500000
915,Porsche,Cayenne,2008,Казань,бензин,4.8,405.0,АКПП,4WD,черный,192805.0,"1 поколение, рестайлинг",6.0,739000
916,Porsche,Cayenne,2012,Тюмень,бензин,4.8,420.0,АКПП,4WD,белый,200000.0,2 поколение,4.0,2700000
917,Porsche,Panamera,2011,Краснодар,бензин,3.6,300.0,робот,4WD,черный,111000.0,1 поколение,2.0,3999999
918,Porsche,Cayenne,2022,Москва,бензин,3.0,340.0,АКПП,4WD,белый,16.0,3 поколение,,13900000
919,Porsche,Macan,2020,Москва,бензин,2.0,265.0,автомат,4WD,белый,18.0,"1 поколение, рестайлинг",,9400000
920,Porsche,Cayenne,2006,Новосибирск,бензин,4.5,520.0,АКПП,4WD,черный,270000.0,1 поколение,5.0,770000
921,Porsche,Cayenne,2011,Екатеринбург,бензин,4.8,400.0,АКПП,4WD,коричневый,202000.0,2 поколение,3.0,1999999
922,Porsche,Cayenne,2008,Омск,бензин,4.8,405.0,АКПП,4WD,черный,217000.0,"1 поколение, рестайлинг",3.0,1300000
923,Porsche,Cayenne,2015,Алушта,дизель,3.0,245.0,АКПП,4WD,черный,80000.0,"2 поколение, рестайлинг",,4200000
924,Porsche,Cayenne,2003,Барнаул,бензин,4.5,340.0,АКПП,4WD,синий,335000.0,1 поколение,14.0,580000
925,Porsche,Cayenne,2008,Пермь,бензин,4.8,405.0,АКПП,4WD,оранжевый,193000.0,"1 поколение, рестайлинг",13.0,990000
926,Porsche,Cayenne,2004,Хабаровск,бензин,4.5,340.0,АКПП,4WD,черный,235000.0,1 поколение,7.0,420000
927,Porsche,Cayenne,2013,Краснодар,дизель,3.0,245.0,АКПП,4WD,синий,204000.0,2 поколение,2.0,2899000
928,Porsche,Cayenne,2003,Ангарск,бензин,4.5,340.0,АКПП,4WD,черный,270000.0,1 поколение,12.0,500000
929,Porsche,Cayenne,2019,Санкт-Петербург,бензин,2.9,440.0,АКПП,4WD,белый,41526.0,3 поколение,3.0,8590000
930,Porsche,Cayenne,2019,Иркутск,бензин,2.9,440.0,АКПП,4WD,синий,41800.0,3 поколение,2.0,10500000
931,Porsche,Macan,2017,Краснодар,бензин,2.0,252.0,робот,4WD,белый,170000.0,1 поколение,1.0,3500000
932,Porsche,Macan,2019,Владивосток,бензин,2.0,252.0,робот,4WD,серебристый,51544.0,"1 поколение, рестайлинг",,5120000
933,Porsche,Cayenne,2013,Керчь,бензин,4.8,420.0,АКПП,4WD,коричневый,143000.0,2 поколение,4.0,2999000
934,Porsche,Cayenne,2022,Москва,бензин,4.0,460.0,АКПП,4WD,белый,20.0,3 поколение,1.0,16790000
935,Porsche,Cayenne,2017,Новосибирск,дизель,3.0,245.0,АКПП,4WD,белый,57000.0,"2 поколение, рестайлинг",2.0,5519000
936,Porsche,Cayenne,2013,Тюмень,бензин,4.8,400.0,АКПП,4WD,белый,104260.0,2 поколение,2.0,2699000
937,Porsche,Cayenne,2007,Сургут,бензин,4.8,500.0,АКПП,4WD,белый,189000.0,"1 поколение, рестайлинг",9.0,800000
938,Porsche,Cayenne,2008,Мегион,бензин,4.8,405.0,АКПП,4WD,коричневый,157000.0,"1 поколение, рестайлинг",8.0,1650000
939,Porsche,Cayenne,2005,Новосибирск,бензин,4.5,340.0,АКПП,4WD,черный,204680.0,1 поколение,1.0,890000
940,Porsche,Macan,2018,Москва,бензин,2.0,252.0,робот,4WD,черный,142037.0,1 поколение,1.0,3205000
941,Porsche,Cayenne,2018,Москва,бензин,4.0,550.0,АКПП,4WD,черный,65088.0,3 поколение,4.0,8290000
942,Porsche,911,2021,Москва,бензин,3.0,450.0,робот,4WD,желтый,9630.0,8 поколение,2.0,16490000
943,Porsche,Cayman,2017,Тюмень,бензин,2.5,350.0,робот,задний,серебристый,14594.0,3 поколение,2.0,6250000
944,Porsche,911,2019,Санкт-Петербург,бензин,3.0,450.0,робот,4WD,зеленый,94289.0,,1.0,9790000
945,Porsche,Panamera,2009,Уфа,бензин,4.8,400.0,робот,4WD,белый,62353.0,1 поколение,16.0,1857890
946,Porsche,Cayenne,2013,Москва,дизель,3.0,245.0,АКПП,4WD,серый,230000.0,2 поколение,2.0,2880000
947,Porsche,Cayenne,2019,Балашиха,бензин,3.0,340.0,АКПП,4WD,белый,48351.0,3 поколение,2.0,6599900
948,Porsche,Panamera,2010,Владивосток,бензин,4.8,400.0,робот,4WD,черный,166666.0,1 поколение,7.0,2200000
949,Porsche,Macan,2019,Омск,бензин,3.0,354.0,робот,4WD,красный,66000.0,"1 поколение, рестайлинг",,5900000
950,Porsche,Cayenne,2020,Санкт-Петербург,бензин,3.0,340.0,АКПП,4WD,белый,81000.0,3 поколение,2.0,5400000
951,Porsche,Cayenne,2005,Алапаевск,бензин,3.2,250.0,АКПП,4WD,черный,350000.0,1 поколение,7.0,750000
952,Porsche,Cayenne,2015,Новосибирск,дизель,3.0,245.0,АКПП,4WD,коричневый,89000.0,"2 поколение, рестайлинг",1.0,5050000
953,Porsche,Panamera,2014,Казань,бензин,4.8,440.0,робот,4WD,фиолетовый,123054.0,"1 поколение, рестайлинг",6.0,2941000
954,Porsche,911,2015,Санкт-Петербург,бензин,3.8,430.0,робот,4WD,серебристый,55858.0,7 поколение,1.0,7475000
955,Porsche,Cayenne,2022,Москва,бензин,3.0,340.0,АКПП,4WD,черный,29.0,3 поколение,,14200000
956,Porsche,Macan,2021,Москва,бензин,2.0,252.0,робот,4WD,серый,18765.0,"1 поколение, рестайлинг",1.0,6655000
957,Porsche,Cayenne,2012,Иркутск,бензин,4.8,400.0,АКПП,4WD,фиолетовый,132000.0,2 поколение,3.0,2580000
958,Porsche,Cayenne,2007,Северск,бензин,3.6,290.0,АКПП,4WD,черный,224000.0,"1 поколение, рестайлинг",13.0,1250000
959,Porsche,Cayenne,2013,Екатеринбург,дизель,3.0,245.0,АКПП,4WD,красный,138748.0,2 поколение,2.0,2849000
960,Porsche,Taycan,2021,Москва,,,571.0,автомат,4WD,серый,14.0,,,14372500
961,Porsche,Cayenne,2004,Нижневартовск,бензин,4.5,450.0,АКПП,4WD,черный,307000.0,1 поколение,12.0,500000
962,Porsche,Cayenne,2010,Челябинск,бензин,4.8,400.0,АКПП,4WD,коричневый,140000.0,2 поколение,2.0,1900000
963,Porsche,Cayenne,2013,Екатеринбург,дизель,3.0,245.0,АКПП,4WD,черный,217711.0,2 поколение,5.0,2450000
964,Porsche,Cayenne,2007,Екатеринбург,бензин,4.8,384.0,автомат,4WD,бордовый,60000.0,"1 поколение, рестайлинг",3.0,1100000
965,Porsche,Cayenne,2003,Новый Уренгой,бензин,4.5,450.0,АКПП,4WD,черный,230000.0,1 поколение,9.0,700000
966,Porsche,Cayenne,2013,Москва,бензин,4.8,400.0,АКПП,4WD,синий,139726.0,2 поколение,2.0,2560000
967,Porsche,Cayenne,2013,Калининград,бензин,3.6,300.0,АКПП,4WD,белый,185000.0,2 поколение,5.0,2500000
968,Porsche,Cayenne,2012,Пермь,дизель,3.0,245.0,АКПП,4WD,синий,232515.0,2 поколение,1.0,2350000
969,Porsche,Cayenne,2005,Мегион,бензин,3.2,250.0,АКПП,4WD,серебристый,227000.0,1 поколение,6.0,2000000
970,Porsche,Cayenne,2016,Воронеж,бензин,3.6,420.0,АКПП,4WD,коричневый,149165.0,"2 поколение, рестайлинг",6.0,2949000
971,Porsche,Cayenne,2013,Москва,дизель,4.1,382.0,АКПП,4WD,коричневый,135193.0,2 поколение,2.0,2699000
972,Porsche,Cayenne,2020,Москва,бензин,3.0,340.0,АКПП,4WD,серый,37613.0,3 поколение,2.0,8495000
973,Porsche,Macan,2017,Москва,бензин,3.0,340.0,робот,4WD,серый,145000.0,1 поколение,2.0,3550000
974,Porsche,Cayenne,2012,Новосибирск,бензин,3.6,300.0,АКПП,4WD,черный,137000.0,2 поколение,5.0,3020000
976,Porsche,Cayenne,2005,Волчиха,бензин,4.5,450.0,АКПП,4WD,черный,330000.0,1 поколение,11.0,1100000
977,Porsche,Cayenne,2022,Москва,бензин,3.0,340.0,АКПП,4WD,черный,,3 поколение,,10890000
978,Porsche,Cayenne,2007,Уфа,бензин,3.6,290.0,АКПП,4WD,бордовый,173333.0,"1 поколение, рестайлинг",5.0,1340000
979,Porsche,Cayenne,2022,Москва,бензин,3.0,340.0,АКПП,4WD,белый,,3 поколение,,14000000
980,Porsche,Cayenne,2022,Москва,бензин,3.0,340.0,АКПП,4WD,белый,,3 поколение,,12790000
981,Porsche,Cayenne,2012,Москва,бензин,4.8,550.0,автомат,4WD,фиолетовый,127426.0,2 поколение,2.0,2406000
